ore; minuti; secondi; corrente; tensione; lemcurr; lemref; temperatura;
16; 23; 17.131;-0.020; 3.970; 2.509; 2.504; 0.582;
16; 23; 17.181;-0.020; 3.972; 2.508; 2.504; 0.582;
16; 23; 17.231;-0.020; 3.971; 2.509; 2.505; 0.580;
16; 23; 17.281;-0.020; 3.972; 2.509; 2.504; 0.582;
16; 23; 17.331;-0.020; 3.971; 2.509; 2.505; 0.582;
16; 23; 17.381;-0.020; 3.972; 2.509; 2.505; 0.581;
16; 23; 17.431;-0.020; 3.971; 2.509; 2.505; 0.582;
16; 23; 17.481;-0.020; 3.970; 2.508; 2.505; 0.583;
16; 23; 17.531;-0.020; 3.971; 2.508; 2.505; 0.582;
16; 23; 17.581;-0.020; 3.972; 2.509; 2.506; 0.582;
16; 23; 17.631;-0.020; 3.971; 2.510; 2.504; 0.583;
16; 23; 17.681;-0.020; 3.972; 2.509; 2.505; 0.582;
16; 23; 17.731;-0.020; 3.970; 2.509; 2.505; 0.583;
16; 23; 17.781;-0.020; 3.972; 2.507; 2.506; 0.583;
16; 23; 17.831;-0.020; 3.973; 2.508; 2.505; 0.583;
16; 23; 17.881;-0.020; 3.970; 2.509; 2.504; 0.584;
16; 23; 17.931;-0.020; 3.970; 2.509; 2.506; 0.584;
16; 23; 17.981;-0.020; 3.972; 2.510; 2.505; 0.584;
16; 23; 18.031;-0.020; 3.971; 2.509; 2.504; 0.585;
16; 23; 18.081;-0.020; 3.971; 2.508; 2.504; 0.583;
16; 23; 18.131;-0.020; 3.971; 2.509; 2.504; 0.584;
16; 23; 18.181;-0.020; 3.972; 2.508; 2.504; 0.584;
16; 23; 18.231;-0.020; 3.971; 2.510; 2.505; 0.584;
16; 23; 18.281;-0.020; 3.971; 2.509; 2.504; 0.585;
16; 23; 18.331;-0.020; 3.971; 2.510; 2.506; 0.585;
16; 23; 18.381;-0.020; 3.972; 2.508; 2.504; 0.584;
16; 23; 18.552;-0.020; 3.972; 2.510; 2.504; 0.586;
16; 23; 18.602;-0.020; 3.968; 2.509; 2.505; 0.586;
16; 23; 18.652;-0.020; 3.972; 2.509; 2.504; 0.585;
16; 23; 18.702;-0.020; 3.972; 2.509; 2.506; 0.587;
16; 23; 18.752;-0.020; 3.973; 2.509; 2.505; 0.586;
16; 23; 18.802;-0.020; 3.973; 2.508; 2.506; 0.586;
16; 23; 18.852;-0.020; 3.971; 2.509; 2.505; 0.587;
16; 23; 18.902;-0.020; 3.972; 2.510; 2.505; 0.587;
16; 23; 18.952;-0.020; 3.972; 2.508; 2.505; 0.587;
16; 23; 19.002;-0.020; 3.971; 2.510; 2.504; 0.587;
16; 23; 19.052;-0.020; 3.972; 2.508; 2.505; 0.587;
16; 23; 19.102;-0.020; 3.972; 2.510; 2.504; 0.588;
16; 23; 19.152;-0.020; 3.971; 2.508; 2.505; 0.587;
16; 23; 19.202;-0.020; 3.971; 2.509; 2.505; 0.587;
16; 23; 19.252;-0.020; 3.971; 2.508; 2.504; 0.588;
16; 23; 19.302;-0.020; 3.971; 2.508; 2.505; 0.588;
16; 23; 19.352;-0.020; 3.972; 2.508; 2.504; 0.588;
16; 23; 19.402;-0.020; 3.970; 2.508; 2.505; 0.588;
16; 23; 19.452;-0.020; 3.970; 2.510; 2.504; 0.589;
16; 23; 19.502;-0.020; 3.973; 2.508; 2.504; 0.588;
16; 23; 19.552;-0.020; 3.971; 2.509; 2.504; 0.589;
16; 23; 19.602;-0.020; 3.972; 2.509; 2.504; 0.588;
16; 23; 19.652;-0.020; 3.971; 2.509; 2.504; 0.589;
16; 23; 19.702;-0.020; 3.971; 2.508; 2.505; 0.588;
16; 23; 19.752;-0.020; 3.972; 2.509; 2.505; 0.589;
16; 23; 19.802;-0.020; 3.969; 2.508; 2.505; 0.589;
16; 23; 19.852;-0.020; 3.972; 2.508; 2.505; 0.589;
16; 23; 19.902;-0.020; 3.971; 2.510; 2.504; 0.589;
16; 23; 19.952;-0.020; 3.971; 2.509; 2.506; 0.589;
16; 23; 20.002;-0.020; 3.972; 2.509; 2.504; 0.588;
16; 23; 20.169;-0.020; 3.971; 2.508; 2.505; 0.590;
16; 23; 20.219;-0.020; 3.972; 2.508; 2.505; 0.589;
16; 23; 20.269;-0.020; 3.971; 2.508; 2.505; 0.590;
16; 23; 20.319;-0.020; 3.971; 2.509; 2.504; 0.590;
16; 23; 20.369;-0.020; 3.972; 2.508; 2.506; 0.590;
16; 23; 20.419;-0.020; 3.970; 2.510; 2.504; 0.590;
16; 23; 20.469;-0.020; 3.971; 2.509; 2.505; 0.590;
16; 23; 20.519;-0.020; 3.972; 2.509; 2.505; 0.589;
16; 23; 20.569;-0.020; 3.973; 2.509; 2.505; 0.591;
16; 23; 20.619;-0.020; 3.971; 2.509; 2.505; 0.590;
16; 23; 20.669;-0.020; 3.971; 2.508; 2.505; 0.590;
16; 23; 20.719;-0.020; 3.972; 2.509; 2.504; 0.590;
16; 23; 20.769;-0.020; 3.972; 2.507; 2.505; 0.589;
16; 23; 20.819;-0.020; 3.970; 2.510; 2.504; 0.590;
16; 23; 20.869;-0.020; 3.972; 2.509; 2.505; 0.590;
16; 23; 20.919;-0.020; 3.972; 2.509; 2.506; 0.590;
16; 23; 20.969;-0.020; 3.972; 2.509; 2.505; 0.590;
16; 23; 21.019;-0.020; 3.972; 2.508; 2.505; 0.589;
16; 23; 21.069;-0.020; 3.972; 2.509; 2.505; 0.590;
16; 23; 21.119;-0.020; 3.972; 2.509; 2.505; 0.591;
16; 23; 21.169;-0.020; 3.971; 2.509; 2.506; 0.590;
16; 23; 21.219;-0.020; 3.971; 2.508; 2.505; 0.591;
16; 23; 21.269;-0.020; 3.972; 2.509; 2.504; 0.591;
16; 23; 21.319;-0.020; 3.970; 2.509; 2.505; 0.590;
16; 23; 21.369;-0.020; 3.973; 2.509; 2.504; 0.591;
16; 23; 21.419;-0.020; 3.972; 2.508; 2.505; 0.590;
16; 23; 21.469;-0.020; 3.971; 2.509; 2.505; 0.590;
16; 23; 21.519;-0.020; 3.971; 2.509; 2.505; 0.591;
16; 23; 21.569;-0.020; 3.972; 2.509; 2.505; 0.591;
16; 23; 21.619;-0.020; 3.971; 2.509; 2.505; 0.591;
16; 23; 21.784;-0.010; 3.973; 2.508; 2.505; 0.591;
16; 23; 21.834;-0.010; 3.971; 2.510; 2.504; 0.591;
16; 23; 21.884;-0.010; 3.971; 2.509; 2.506; 0.591;
16; 23; 21.934;-0.010; 3.972; 2.508; 2.504; 0.590;
16; 23; 21.984;-0.010; 3.972; 2.509; 2.506; 0.591;
16; 23; 22.034;-0.010; 3.969; 2.510; 2.505; 0.591;
16; 23; 22.084;-0.010; 3.974; 2.506; 2.506; 0.590;
16; 23; 22.134;-0.010; 3.972; 2.509; 2.505; 0.590;
16; 23; 22.184;-0.010; 3.972; 2.508; 2.505; 0.591;
16; 23; 22.234;-0.010; 3.971; 2.509; 2.505; 0.591;
16; 23; 22.284;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 22.334;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 22.384;-0.010; 3.971; 2.510; 2.504; 0.590;
16; 23; 22.434;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 22.484;-0.010; 3.972; 2.508; 2.504; 0.590;
16; 23; 22.534;-0.010; 3.971; 2.510; 2.505; 0.591;
16; 23; 22.584;-0.010; 3.972; 2.508; 2.506; 0.590;
16; 23; 22.634;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 22.684;-0.010; 3.970; 2.510; 2.504; 0.592;
16; 23; 22.734;-0.010; 3.970; 2.509; 2.505; 0.590;
16; 23; 22.784;-0.010; 3.973; 2.508; 2.505; 0.592;
16; 23; 22.834;-0.010; 3.971; 2.510; 2.505; 0.591;
16; 23; 22.884;-0.010; 3.972; 2.509; 2.505; 0.590;
16; 23; 22.934;-0.010; 3.972; 2.508; 2.505; 0.591;
16; 23; 22.984;-0.010; 3.971; 2.509; 2.504; 0.591;
16; 23; 23.034;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 23.084;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 23.134;-0.010; 3.970; 2.508; 2.504; 0.591;
16; 23; 23.184;-0.010; 3.972; 2.509; 2.504; 0.590;
16; 23; 23.234;-0.010; 3.971; 2.509; 2.505; 0.590;
16; 23; 23.413;-0.010; 3.971; 2.509; 2.505; 0.591;
16; 23; 23.463;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 23.513;-0.010; 3.972; 2.508; 2.505; 0.591;
16; 23; 23.563;-0.010; 3.971; 2.509; 2.504; 0.590;
16; 23; 23.613;-0.010; 3.972; 2.509; 2.505; 0.591;
16; 23; 23.663;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 23.713;-0.010; 3.971; 2.508; 2.505; 0.590;
16; 23; 23.763;-0.010; 3.971; 2.509; 2.504; 0.591;
16; 23; 23.813;-0.010; 3.972; 2.508; 2.505; 0.591;
16; 23; 23.863;-0.010; 3.971; 2.508; 2.504; 0.591;
16; 23; 23.913;-0.010; 3.971; 2.509; 2.504; 0.591;
16; 23; 23.963;-0.010; 3.969; 2.510; 2.504; 0.592;
16; 23; 24.013;-0.010; 3.973; 2.508; 2.504; 0.590;
16; 23; 24.063;-0.010; 3.971; 2.509; 2.505; 0.591;
16; 23; 24.113;-0.010; 3.971; 2.509; 2.505; 0.590;
16; 23; 24.163;-0.010; 3.971; 2.510; 2.505; 0.591;
16; 23; 24.213;-0.010; 3.972; 2.507; 2.505; 0.590;
16; 23; 24.263;-0.010; 3.971; 2.509; 2.505; 0.591;
16; 23; 24.313;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 24.363;-0.010; 3.971; 2.509; 2.506; 0.590;
16; 23; 24.413;-0.010; 3.972; 2.508; 2.505; 0.591;
16; 23; 24.463;-0.010; 3.972; 2.509; 2.505; 0.591;
16; 23; 24.513;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 24.563;-0.010; 3.972; 2.508; 2.505; 0.591;
16; 23; 24.613;-0.010; 3.971; 2.509; 2.505; 0.590;
16; 23; 24.663;-0.010; 3.972; 2.508; 2.506; 0.590;
16; 23; 24.713;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 24.763;-0.010; 3.971; 2.508; 2.505; 0.591;
16; 23; 24.813;-0.010; 3.972; 2.509; 2.505; 0.590;
16; 23; 24.863;-0.010; 3.972; 2.509; 2.504; 0.590;
16; 23; 25.041;-0.030; 3.971; 2.510; 2.504; 0.591;
16; 23; 25.091;-0.030; 3.971; 2.509; 2.505; 0.591;
16; 23; 25.141;-0.030; 3.972; 2.508; 2.506; 0.590;
16; 23; 25.191;-0.030; 3.971; 2.509; 2.505; 0.591;
16; 23; 25.241;-0.030; 3.973; 2.508; 2.505; 0.590;
16; 23; 25.291;-0.030; 3.972; 2.507; 2.506; 0.590;
16; 23; 25.341;-0.030; 3.971; 2.508; 2.505; 0.591;
16; 23; 25.391;-0.030; 3.973; 2.507; 2.507; 0.590;
16; 23; 25.441;-0.030; 3.971; 2.509; 2.504; 0.592;
16; 23; 25.491;-0.030; 3.970; 2.509; 2.504; 0.590;
16; 23; 25.541;-0.030; 3.972; 2.508; 2.504; 0.591;
16; 23; 25.591;-0.030; 3.971; 2.509; 2.504; 0.591;
16; 23; 25.641;-0.030; 3.972; 2.509; 2.505; 0.590;
16; 23; 25.691;-0.030; 3.972; 2.507; 2.505; 0.590;
16; 23; 25.741;-0.030; 3.972; 2.508; 2.505; 0.590;
16; 23; 25.791;-0.030; 3.970; 2.509; 2.504; 0.590;
16; 23; 25.841;-0.030; 3.973; 2.508; 2.506; 0.590;
16; 23; 25.891;-0.030; 3.973; 2.509; 2.504; 0.590;
16; 23; 25.941;-0.030; 3.971; 2.510; 2.504; 0.590;
16; 23; 25.991;-0.030; 3.972; 2.508; 2.505; 0.590;
16; 23; 26.041;-0.030; 3.971; 2.508; 2.505; 0.590;
16; 23; 26.091;-0.030; 3.972; 2.509; 2.504; 0.590;
16; 23; 26.141;-0.030; 3.971; 2.509; 2.505; 0.590;
16; 23; 26.191;-0.030; 3.971; 2.508; 2.505; 0.590;
16; 23; 26.241;-0.030; 3.972; 2.509; 2.505; 0.590;
16; 23; 26.291;-0.030; 3.970; 2.509; 2.505; 0.590;
16; 23; 26.341;-0.030; 3.973; 2.509; 2.505; 0.590;
16; 23; 26.391;-0.030; 3.972; 2.509; 2.506; 0.590;
16; 23; 26.441;-0.030; 3.971; 2.509; 2.505; 0.591;
16; 23; 26.491;-0.030; 3.971; 2.509; 2.505; 0.590;
16; 23; 26.652;-0.010; 3.972; 2.508; 2.504; 0.591;
16; 23; 26.702;-0.010; 3.972; 2.509; 2.504; 0.589;
16; 23; 26.752;-0.010; 3.971; 2.509; 2.504; 0.591;
16; 23; 26.802;-0.010; 3.973; 2.508; 2.505; 0.589;
16; 23; 26.852;-0.010; 3.972; 2.509; 2.504; 0.590;
16; 23; 26.902;-0.010; 3.971; 2.508; 2.506; 0.590;
16; 23; 26.952;-0.010; 3.972; 2.509; 2.504; 0.590;
16; 23; 27.002;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 27.052;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 27.102;-0.010; 3.971; 2.509; 2.504; 0.589;
16; 23; 27.152;-0.010; 3.972; 2.509; 2.505; 0.590;
16; 23; 27.202;-0.010; 3.970; 2.509; 2.505; 0.590;
16; 23; 27.252;-0.010; 3.971; 2.509; 2.505; 0.590;
16; 23; 27.302;-0.010; 3.972; 2.510; 2.502; 0.589;
16; 23; 27.352;-0.010; 3.971; 2.508; 2.507; 0.588;
16; 23; 27.402;-0.010; 3.973; 2.508; 2.505; 0.590;
16; 23; 27.452;-0.010; 3.972; 2.508; 2.505; 0.590;
16; 23; 27.502;-0.010; 3.971; 2.508; 2.505; 0.589;
16; 23; 27.552;-0.010; 3.970; 2.508; 2.504; 0.590;
16; 23; 27.602;-0.010; 3.973; 2.509; 2.505; 0.590;
16; 23; 27.652;-0.010; 3.972; 2.508; 2.504; 0.590;
16; 23; 27.702;-0.010; 3.973; 2.509; 2.505; 0.590;
16; 23; 27.752;-0.010; 3.972; 2.509; 2.505; 0.590;
16; 23; 27.802;-0.010; 3.971; 2.508; 2.506; 0.589;
16; 23; 27.852;-0.010; 3.971; 2.509; 2.504; 0.590;
16; 23; 27.902;-0.010; 3.973; 2.508; 2.505; 0.589;
16; 23; 27.952;-0.010; 3.972; 2.508; 2.505; 0.589;
16; 23; 28.002;-0.010; 3.971; 2.509; 2.505; 0.589;
16; 23; 28.052;-0.010; 3.972; 2.509; 2.504; 0.590;
16; 23; 28.102;-0.010; 3.972; 2.509; 2.505; 0.589;
16; 23; 28.267; 0.000; 3.973; 2.509; 2.505; 0.588;
16; 23; 28.317; 0.000; 3.973; 2.509; 2.504; 0.589;
16; 23; 28.367; 0.000; 3.972; 2.508; 2.506; 0.589;
16; 23; 28.417; 0.000; 3.971; 2.508; 2.505; 0.590;
16; 23; 28.467; 0.000; 3.973; 2.508; 2.505; 0.589;
16; 23; 28.517; 0.000; 3.972; 2.508; 2.505; 0.590;
16; 23; 28.567; 0.000; 3.971; 2.508; 2.504; 0.590;
16; 23; 28.617; 0.000; 3.970; 2.510; 2.506; 0.590;
16; 23; 28.667; 0.000; 3.973; 2.509; 2.505; 0.590;
16; 23; 28.717; 0.000; 3.971; 2.508; 2.506; 0.589;
16; 23; 28.767; 0.000; 3.972; 2.508; 2.505; 0.590;
16; 23; 28.817; 0.000; 3.972; 2.508; 2.505; 0.589;
16; 23; 28.867; 0.000; 3.972; 2.508; 2.505; 0.589;
16; 23; 28.917; 0.000; 3.971; 2.509; 2.504; 0.590;
16; 23; 28.967; 0.000; 3.972; 2.509; 2.505; 0.589;
16; 23; 29.017; 0.000; 3.972; 2.508; 2.504; 0.589;
16; 23; 29.067; 0.000; 3.970; 2.509; 2.505; 0.590;
16; 23; 29.117; 0.000; 3.972; 2.510; 2.505; 0.589;
16; 23; 29.167; 0.000; 3.972; 2.508; 2.505; 0.588;
16; 23; 29.217; 0.000; 3.972; 2.509; 2.506; 0.589;
16; 23; 29.267; 0.000; 3.971; 2.509; 2.504; 0.591;
16; 23; 29.317; 0.000; 3.972; 2.508; 2.506; 0.587;
16; 23; 29.367; 0.000; 3.972; 2.509; 2.505; 0.589;
16; 23; 29.417; 0.000; 3.971; 2.510; 2.504; 0.590;
16; 23; 29.467; 0.000; 3.971; 2.509; 2.505; 0.589;
16; 23; 29.517; 0.000; 3.972; 2.508; 2.506; 0.589;
16; 23; 29.567; 0.000; 3.971; 2.508; 2.505; 0.589;
16; 23; 29.617; 0.000; 3.970; 2.508; 2.505; 0.589;
16; 23; 29.667; 0.000; 3.972; 2.509; 2.505; 0.588;
16; 23; 29.717; 0.000; 3.972; 2.509; 2.505; 0.589;
16; 23; 29.882;-0.010; 3.972; 2.508; 2.505; 0.589;
16; 23; 29.932;-0.010; 3.970; 2.509; 2.504; 0.590;
16; 23; 29.982;-0.010; 3.973; 2.509; 2.505; 0.589;
16; 23; 30.032;-0.010; 3.972; 2.509; 2.505; 0.588;
16; 23; 30.082;-0.010; 3.972; 2.509; 2.505; 0.589;
16; 23; 30.132;-0.010; 3.972; 2.510; 2.505; 0.589;
16; 23; 30.182;-0.010; 3.972; 2.508; 2.505; 0.589;
16; 23; 30.232;-0.010; 3.973; 2.508; 2.506; 0.588;
16; 23; 30.282;-0.010; 3.971; 2.509; 2.505; 0.589;
16; 23; 30.332;-0.010; 3.972; 2.509; 2.505; 0.589;
16; 23; 30.382;-0.010; 3.971; 2.508; 2.505; 0.588;
16; 23; 30.432;-0.010; 3.971; 2.508; 2.505; 0.589;
16; 23; 30.482;-0.010; 3.972; 2.509; 2.506; 0.588;
16; 23; 30.532;-0.010; 3.969; 2.510; 2.504; 0.590;
16; 23; 30.582;-0.010; 3.972; 2.510; 2.505; 0.589;
16; 23; 30.632;-0.010; 3.972; 2.509; 2.504; 0.588;
16; 23; 30.682;-0.010; 3.972; 2.508; 2.506; 0.589;
16; 23; 30.732;-0.010; 3.972; 2.509; 2.504; 0.589;
16; 23; 30.782;-0.010; 3.973; 2.509; 2.505; 0.587;
16; 23; 30.832;-0.010; 3.973; 2.509; 2.505; 0.589;
16; 23; 30.882;-0.010; 3.973; 2.508; 2.505; 0.588;
16; 23; 30.932;-0.010; 3.971; 2.509; 2.506; 0.588;
16; 23; 30.982;-0.010; 3.971; 2.509; 2.505; 0.589;
16; 23; 31.032;-0.010; 3.972; 2.508; 2.507; 0.588;
16; 23; 31.082;-0.010; 3.972; 2.509; 2.505; 0.589;
16; 23; 31.132;-0.010; 3.972; 2.509; 2.504; 0.589;
16; 23; 31.182;-0.010; 3.971; 2.510; 2.505; 0.588;
16; 23; 31.232;-0.010; 3.970; 2.509; 2.504; 0.589;
16; 23; 31.282;-0.010; 3.973; 2.508; 2.506; 0.589;
16; 23; 31.332;-0.010; 3.972; 2.510; 2.505; 0.587;
16; 23; 31.494;-0.010; 3.972; 2.507; 2.505; 0.588;
16; 23; 31.544;-0.010; 3.971; 2.508; 2.504; 0.589;
16; 23; 31.594;-0.010; 3.972; 2.508; 2.506; 0.587;
16; 23; 31.644;-0.010; 3.971; 2.508; 2.504; 0.588;
16; 23; 31.694;-0.010; 3.973; 2.507; 2.505; 0.588;
16; 23; 31.744;-0.010; 3.973; 2.508; 2.505; 0.586;
16; 23; 31.794;-0.010; 3.972; 2.509; 2.504; 0.588;
16; 23; 31.844;-0.010; 3.971; 2.509; 2.503; 0.590;
16; 23; 31.894;-0.010; 3.973; 2.506; 2.508; 0.585;
16; 23; 31.944;-0.010; 3.972; 2.509; 2.504; 0.588;
16; 23; 31.994;-0.010; 3.972; 2.509; 2.505; 0.588;
16; 23; 32.044;-0.010; 3.973; 2.509; 2.506; 0.588;
16; 23; 32.094;-0.010; 3.972; 2.508; 2.506; 0.588;
16; 23; 32.144;-0.010; 3.971; 2.509; 2.505; 0.589;
16; 23; 32.194;-0.010; 3.972; 2.508; 2.506; 0.588;
16; 23; 32.244;-0.010; 3.972; 2.508; 2.505; 0.587;
16; 23; 32.294;-0.010; 3.973; 2.509; 2.505; 0.588;
16; 23; 32.344;-0.010; 3.971; 2.510; 2.506; 0.588;
16; 23; 32.394;-0.010; 3.972; 2.508; 2.505; 0.587;
16; 23; 32.444;-0.010; 3.972; 2.508; 2.505; 0.587;
16; 23; 32.494;-0.010; 3.972; 2.509; 2.506; 0.588;
16; 23; 32.544;-0.010; 3.973; 2.509; 2.505; 0.588;
16; 23; 32.594;-0.010; 3.971; 2.509; 2.506; 0.588;
16; 23; 32.644;-0.010; 3.971; 2.509; 2.504; 0.588;
16; 23; 32.694;-0.010; 3.973; 2.507; 2.506; 0.587;
16; 23; 32.744;-0.010; 3.972; 2.508; 2.505; 0.587;
16; 23; 32.794;-0.010; 3.972; 2.509; 2.505; 0.588;
16; 23; 32.844;-0.010; 3.972; 2.509; 2.506; 0.587;
16; 23; 32.894;-0.010; 3.973; 2.508; 2.506; 0.588;
16; 23; 32.944;-0.010; 3.971; 2.509; 2.504; 0.589;
16; 23; 33.105;-0.020; 3.972; 2.509; 2.505; 0.587;
16; 23; 33.155;-0.020; 3.970; 2.509; 2.505; 0.587;
16; 23; 33.205;-0.020; 3.972; 2.507; 2.505; 0.588;
16; 23; 33.255;-0.020; 3.971; 2.510; 2.505; 0.588;
16; 23; 33.305;-0.020; 3.972; 2.508; 2.504; 0.588;
16; 23; 33.355;-0.020; 3.972; 2.509; 2.505; 0.588;
16; 23; 33.405;-0.020; 3.972; 2.509; 2.505; 0.587;
16; 23; 33.455;-0.020; 3.970; 2.509; 2.505; 0.588;
16; 23; 33.505;-0.020; 3.973; 2.509; 2.506; 0.587;
16; 23; 33.555;-0.020; 3.973; 2.508; 2.505; 0.587;
16; 23; 33.605;-0.020; 3.973; 2.507; 2.505; 0.587;
16; 23; 33.655;-0.020; 3.973; 2.508; 2.506; 0.586;
16; 23; 33.705;-0.020; 3.971; 2.508; 2.504; 0.588;
16; 23; 33.755;-0.020; 3.971; 2.509; 2.505; 0.587;
16; 23; 33.805;-0.020; 3.973; 2.507; 2.506; 0.587;
16; 23; 33.855;-0.020; 3.971; 2.510; 2.503; 0.586;
16; 23; 33.905;-0.020; 3.971; 2.510; 2.504; 0.588;
16; 23; 33.955;-0.020; 3.972; 2.508; 2.505; 0.588;
16; 23; 34.005;-0.020; 3.971; 2.509; 2.505; 0.588;
16; 23; 34.055;-0.020; 3.971; 2.510; 2.505; 0.587;
16; 23; 34.105;-0.020; 3.973; 2.506; 2.506; 0.586;
16; 23; 34.155;-0.020; 3.972; 2.510; 2.505; 0.588;
16; 23; 34.205;-0.020; 3.972; 2.508; 2.506; 0.587;
16; 23; 34.255;-0.020; 3.972; 2.509; 2.504; 0.587;
16; 23; 34.305;-0.020; 3.972; 2.509; 2.505; 0.587;
16; 23; 34.355;-0.020; 3.972; 2.509; 2.505; 0.587;
16; 23; 34.405;-0.020; 3.971; 2.510; 2.505; 0.587;
16; 23; 34.455;-0.020; 3.972; 2.510; 2.506; 0.587;
16; 23; 34.505;-0.020; 3.972; 2.509; 2.505; 0.587;
16; 23; 34.555;-0.020; 3.973; 2.508; 2.505; 0.588;
16; 23; 34.722;-0.020; 3.971; 2.509; 2.505; 0.588;
16; 23; 34.772;-0.020; 3.972; 2.509; 2.504; 0.587;
16; 23; 34.822;-0.020; 3.972; 2.508; 2.506; 0.587;
16; 23; 34.872;-0.020; 3.970; 2.509; 2.504; 0.587;
16; 23; 34.922;-0.020; 3.973; 2.508; 2.505; 0.587;
16; 23; 34.972;-0.020; 3.972; 2.509; 2.505; 0.587;
16; 23; 35.022;-0.020; 3.972; 2.509; 2.505; 0.588;
16; 23; 35.072;-0.020; 3.972; 2.508; 2.505; 0.587;
16; 23; 35.122;-0.020; 3.972; 2.509; 2.505; 0.586;
16; 23; 35.172;-0.020; 3.973; 2.508; 2.506; 0.586;
16; 23; 35.222;-0.020; 3.972; 2.510; 2.504; 0.587;
16; 23; 35.272;-0.020; 3.972; 2.508; 2.504; 0.586;
16; 23; 35.322;-0.020; 3.971; 2.509; 2.505; 0.587;
16; 23; 35.372;-0.020; 3.972; 2.508; 2.505; 0.586;
16; 23; 35.422;-0.020; 3.972; 2.508; 2.505; 0.587;
16; 23; 35.472;-0.020; 3.973; 2.509; 2.504; 0.587;
16; 23; 35.522;-0.020; 3.970; 2.512; 2.505; 0.586;
16; 23; 35.572;-0.020; 3.971; 2.508; 2.506; 0.587;
16; 23; 35.622;-0.020; 3.971; 2.508; 2.505; 0.586;
16; 23; 35.672;-0.020; 3.972; 2.509; 2.504; 0.587;
16; 23; 35.722;-0.020; 3.972; 2.509; 2.506; 0.587;
16; 23; 35.772;-0.020; 3.973; 2.509; 2.505; 0.587;
16; 23; 35.822;-0.020; 3.972; 2.509; 2.504; 0.586;
16; 23; 35.872;-0.020; 3.971; 2.508; 2.504; 0.586;
16; 23; 35.922;-0.020; 3.974; 2.509; 2.505; 0.587;
16; 23; 35.972;-0.020; 3.972; 2.509; 2.505; 0.586;
16; 23; 36.022;-0.020; 3.973; 2.508; 2.505; 0.586;
16; 23; 36.072;-0.020; 3.972; 2.508; 2.505; 0.586;
16; 23; 36.122;-0.020; 3.972; 2.508; 2.506; 0.587;
16; 23; 36.172;-0.020; 3.972; 2.509; 2.504; 0.587;
16; 23; 36.338;-0.010; 3.972; 2.508; 2.505; 0.586;
16; 23; 36.388;-0.010; 3.972; 2.509; 2.504; 0.586;
16; 23; 36.438;-0.010; 3.971; 2.508; 2.505; 0.586;
16; 23; 36.488;-0.010; 3.973; 2.508; 2.505; 0.586;
16; 23; 36.538;-0.010; 3.973; 2.509; 2.505; 0.587;
16; 23; 36.588;-0.010; 3.972; 2.509; 2.505; 0.586;
16; 23; 36.638;-0.010; 3.972; 2.509; 2.505; 0.586;
16; 23; 36.688;-0.010; 3.971; 2.509; 2.505; 0.586;
16; 23; 36.738;-0.010; 3.973; 2.508; 2.504; 0.586;
16; 23; 36.788;-0.010; 3.971; 2.510; 2.504; 0.585;
16; 23; 36.838;-0.010; 3.973; 2.508; 2.506; 0.586;
16; 23; 36.888;-0.010; 3.972; 2.509; 2.504; 0.587;
16; 23; 36.938;-0.010; 3.971; 2.508; 2.505; 0.585;
16; 23; 36.988;-0.010; 3.973; 2.509; 2.504; 0.586;
16; 23; 37.038;-0.010; 3.972; 2.509; 2.504; 0.585;
16; 23; 37.088;-0.010; 3.972; 2.508; 2.506; 0.587;
16; 23; 37.138;-0.010; 3.972; 2.508; 2.504; 0.588;
16; 23; 37.188;-0.010; 3.972; 2.508; 2.505; 0.586;
16; 23; 37.238;-0.010; 3.972; 2.509; 2.504; 0.587;
16; 23; 37.288;-0.010; 3.972; 2.507; 2.505; 0.586;
16; 23; 37.338;-0.010; 3.972; 2.509; 2.505; 0.586;
16; 23; 37.388;-0.010; 3.972; 2.507; 2.506; 0.586;
16; 23; 37.438;-0.010; 3.973; 2.507; 2.505; 0.585;
16; 23; 37.488;-0.010; 3.971; 2.508; 2.505; 0.586;
16; 23; 37.538;-0.010; 3.971; 2.508; 2.505; 0.587;
16; 23; 37.588;-0.010; 3.972; 2.509; 2.505; 0.586;
16; 23; 37.638;-0.010; 3.971; 2.509; 2.504; 0.586;
16; 23; 37.688;-0.010; 3.971; 2.508; 2.504; 0.586;
16; 23; 37.738;-0.010; 3.974; 2.508; 2.504; 0.585;
16; 23; 37.788;-0.010; 3.971; 2.510; 2.504; 0.586;
16; 23; 37.950;-0.010; 3.971; 2.509; 2.504; 0.586;
