ore; minuti; secondi; corrente; tensione; lemcurr; lemref; temperatura/100;
19; 13; 55.744; 1.290; 3.259; 2.556; 2.508; 0.548;
19; 13; 55.794; 1.290; 3.258; 2.557; 2.509; 0.549;
19; 13; 55.844; 1.290; 3.258; 2.557; 2.508; 0.549;
19; 13; 55.894; 1.290; 3.258; 2.558; 2.508; 0.549;
19; 13; 55.944; 1.290; 3.256; 2.558; 2.509; 0.548;
19; 13; 55.994; 1.290; 3.255; 2.558; 2.510; 0.550;
19; 13; 56.044; 1.290; 3.255; 2.559; 2.509; 0.545;
19; 13; 56.094; 1.290; 3.254; 2.558; 2.510; 0.549;
19; 13; 56.144; 1.290; 3.255; 2.558; 2.510; 0.548;
19; 13; 56.194; 1.290; 3.256; 2.559; 2.509; 0.549;
19; 13; 56.244; 1.290; 3.257; 2.558; 2.510; 0.548;
19; 13; 56.294; 1.290; 3.258; 2.557; 2.510; 0.543;
19; 13; 56.344; 1.290; 3.259; 2.558; 2.511; 0.547;
19; 13; 56.394; 1.290; 3.261; 2.556; 2.511; 0.548;
19; 13; 56.444; 1.290; 3.262; 2.555; 2.510; 0.549;
19; 13; 56.494; 1.290; 3.262; 2.555; 2.510; 0.547;
19; 13; 56.544; 1.290; 3.262; 2.553; 2.510; 0.549;
19; 13; 56.594; 1.290; 3.262; 2.554; 2.510; 0.547;
19; 13; 56.737; 1.260; 3.255; 2.559; 2.510; 0.550;
19; 13; 56.787; 1.260; 3.254; 2.559; 2.509; 0.546;
19; 13; 56.837; 1.260; 3.254; 2.558; 2.509; 0.551;
19; 13; 56.887; 1.260; 3.254; 2.558; 2.510; 0.548;
19; 13; 56.937; 1.260; 3.255; 2.559; 2.509; 0.547;
19; 13; 56.987; 1.260; 3.256; 2.559; 2.510; 0.549;
19; 13; 57.037; 1.260; 3.258; 2.557; 2.510; 0.548;
19; 13; 57.087; 1.260; 3.259; 2.558; 2.510; 0.543;
19; 13; 57.137; 1.260; 3.260; 2.557; 2.510; 0.549;
19; 13; 57.187; 1.260; 3.261; 2.555; 2.510; 0.548;
19; 13; 57.237; 1.260; 3.262; 2.555; 2.510; 0.547;
19; 13; 57.287; 1.260; 3.261; 2.553; 2.510; 0.548;
19; 13; 57.337; 1.260; 3.263; 2.554; 2.511; 0.548;
19; 13; 57.387; 1.260; 3.262; 2.554; 2.510; 0.548;
19; 13; 57.437; 1.260; 3.261; 2.555; 2.509; 0.548;
19; 13; 57.487; 1.260; 3.259; 2.556; 2.509; 0.547;
19; 13; 57.537; 1.260; 3.259; 2.557; 2.508; 0.548;
19; 13; 57.587; 1.260; 3.259; 2.557; 2.509; 0.548;
19; 13; 57.637; 1.260; 3.256; 2.558; 2.509; 0.548;
19; 13; 57.687; 1.260; 3.255; 2.559; 2.509; 0.549;
19; 13; 57.737; 1.260; 3.254; 2.558; 2.510; 0.544;
19; 13; 57.787; 1.260; 3.253; 2.559; 2.509; 0.550;
19; 13; 57.837; 1.260; 3.254; 2.559; 2.510; 0.548;
19; 13; 57.887; 1.260; 3.255; 2.558; 2.510; 0.548;
19; 13; 57.937; 1.260; 3.258; 2.558; 2.510; 0.547;
19; 13; 57.987; 1.260; 3.259; 2.556; 2.510; 0.551;
19; 13; 58.037; 1.260; 3.261; 2.556; 2.510; 0.549;
19; 13; 58.087; 1.260; 3.261; 2.553; 2.511; 0.548;
19; 13; 58.137; 1.260; 3.262; 2.554; 2.510; 0.548;
19; 13; 58.187; 1.260; 3.262; 2.554; 2.510; 0.549;
19; 13; 58.332; 1.290; 3.254; 2.558; 2.509; 0.548;
19; 13; 58.382; 1.290; 3.254; 2.557; 2.510; 0.549;
19; 13; 58.432; 1.290; 3.255; 2.557; 2.510; 0.548;
19; 13; 58.482; 1.290; 3.257; 2.557; 2.511; 0.550;
19; 13; 58.532; 1.290; 3.258; 2.557; 2.510; 0.544;
19; 13; 58.582; 1.290; 3.260; 2.557; 2.510; 0.551;
19; 13; 58.632; 1.290; 3.261; 2.556; 2.510; 0.550;
19; 13; 58.682; 1.290; 3.262; 2.554; 2.510; 0.550;
19; 13; 58.732; 1.290; 3.262; 2.553; 2.510; 0.550;
19; 13; 58.782; 1.290; 3.261; 2.554; 2.510; 0.549;
19; 13; 58.832; 1.290; 3.262; 2.553; 2.511; 0.552;
19; 13; 58.882; 1.290; 3.263; 2.554; 2.510; 0.549;
19; 13; 58.932; 1.290; 3.262; 2.553; 2.510; 0.551;
19; 13; 58.982; 1.290; 3.261; 2.553; 2.509; 0.550;
19; 13; 59.032; 1.290; 3.261; 2.554; 2.509; 0.551;
19; 13; 59.082; 1.290; 3.259; 2.555; 2.509; 0.550;
19; 13; 59.132; 1.290; 3.259; 2.556; 2.509; 0.550;
19; 13; 59.182; 1.290; 3.259; 2.557; 2.509; 0.551;
19; 13; 59.232; 1.290; 3.261; 2.558; 2.508; 0.550;
19; 13; 59.282; 1.290; 3.256; 2.558; 2.508; 0.551;
19; 13; 59.332; 1.290; 3.255; 2.558; 2.509; 0.551;
19; 13; 59.382; 1.290; 3.255; 2.559; 2.508; 0.550;
19; 13; 59.432; 1.290; 3.254; 2.559; 2.509; 0.552;
19; 13; 59.482; 1.290; 3.254; 2.559; 2.509; 0.555;
19; 13; 59.532; 1.290; 3.254; 2.559; 2.510; 0.549;
19; 13; 59.582; 1.290; 3.253; 2.559; 2.509; 0.552;
19; 13; 59.632; 1.290; 3.256; 2.558; 2.510; 0.553;
19; 13; 59.682; 1.290; 3.259; 2.557; 2.510; 0.550;
19; 13; 59.732; 1.290; 3.261; 2.556; 2.511; 0.553;
19; 13; 59.782; 1.290; 3.261; 2.555; 2.511; 0.552;
19; 13; 59.932; 1.260; 3.260; 2.554; 2.510; 0.554;
19; 13; 59.982; 1.260; 3.260; 2.555; 2.509; 0.550;
19; 13; 60.032; 1.260; 3.259; 2.555; 2.509; 0.551;
19; 13; 60.082; 1.260; 3.259; 2.556; 2.509; 0.554;
19; 13; 60.132; 1.260; 3.258; 2.556; 2.508; 0.554;
19; 13; 60.182; 1.260; 3.256; 2.558; 2.509; 0.553;
19; 13; 60.232; 1.260; 3.255; 2.558; 2.509; 0.554;
19; 13; 60.282; 1.260; 3.255; 2.559; 2.509; 0.553;
19; 13; 60.332; 1.260; 3.256; 2.559; 2.509; 0.555;
19; 13; 60.382; 1.260; 3.258; 2.559; 2.509; 0.553;
19; 13; 60.432; 1.260; 3.254; 2.559; 2.509; 0.555;
19; 13; 60.482; 1.260; 3.255; 2.558; 2.510; 0.554;
19; 13; 60.532; 1.260; 3.257; 2.557; 2.510; 0.555;
19; 13; 60.582; 1.260; 3.260; 2.556; 2.511; 0.556;
19; 13; 60.632; 1.260; 3.261; 2.554; 2.509; 0.555;
19; 13; 60.682; 1.260; 3.261; 2.553; 2.510; 0.555;
19; 13; 60.732; 1.260; 3.263; 2.552; 2.509; 0.556;
19; 13; 60.782; 1.260; 3.261; 2.553; 2.510; 0.555;
19; 13; 60.832; 1.260; 3.261; 2.554; 2.509; 0.556;
19; 13; 60.882; 1.260; 3.259; 2.555; 2.508; 0.556;
19; 13; 60.932; 1.260; 3.258; 2.556; 2.508; 0.556;
19; 13; 60.982; 1.260; 3.257; 2.557; 2.508; 0.557;
19; 13; 61.032; 1.260; 3.255; 2.558; 2.508; 0.556;
19; 13; 61.082; 1.260; 3.253; 2.558; 2.509; 0.556;
19; 13; 61.132; 1.260; 3.253; 2.559; 2.509; 0.557;
19; 13; 61.182; 1.260; 3.255; 2.557; 2.509; 0.558;
19; 13; 61.232; 1.260; 3.259; 2.557; 2.510; 0.557;
19; 13; 61.282; 1.260; 3.263; 2.555; 2.510; 0.558;
19; 13; 61.332; 1.260; 3.261; 2.554; 2.510; 0.557;
19; 13; 61.382; 1.260; 3.262; 2.554; 2.510; 0.557;
19; 14; 1.532; 1.270; 3.260; 2.555; 2.509; 0.558;
19; 14; 1.582; 1.270; 3.258; 2.555; 2.509; 0.558;
19; 14; 1.632; 1.270; 3.258; 2.556; 2.508; 0.559;
19; 14; 1.682; 1.270; 3.257; 2.557; 2.509; 0.558;
19; 14; 1.732; 1.270; 3.256; 2.557; 2.509; 0.558;
19; 14; 1.782; 1.270; 3.255; 2.558; 2.508; 0.559;
19; 14; 1.832; 1.270; 3.254; 2.558; 2.509; 0.557;
19; 14; 1.882; 1.270; 3.253; 2.559; 2.508; 0.561;
19; 14; 1.932; 1.270; 3.255; 2.557; 2.509; 0.560;
19; 14; 1.982; 1.270; 3.257; 2.557; 2.510; 0.558;
19; 14; 2.032; 1.270; 3.260; 2.556; 2.510; 0.562;
19; 14; 2.082; 1.270; 3.263; 2.556; 2.510; 0.559;
19; 14; 2.132; 1.270; 3.261; 2.554; 2.510; 0.560;
19; 14; 2.182; 1.270; 3.263; 2.554; 2.510; 0.559;
19; 14; 2.232; 1.270; 3.261; 2.553; 2.510; 0.560;
19; 14; 2.282; 1.270; 3.260; 2.556; 2.509; 0.560;
19; 14; 2.332; 1.270; 3.258; 2.555; 2.508; 0.560;
19; 14; 2.382; 1.270; 3.258; 2.557; 2.509; 0.560;
19; 14; 2.432; 1.270; 3.255; 2.558; 2.509; 0.560;
19; 14; 2.482; 1.270; 3.255; 2.559; 2.509; 0.561;
19; 14; 2.532; 1.270; 3.253; 2.559; 2.509; 0.557;
19; 14; 2.582; 1.270; 3.253; 2.558; 2.509; 0.561;
19; 14; 2.632; 1.270; 3.253; 2.558; 2.510; 0.561;
19; 14; 2.682; 1.270; 3.256; 2.558; 2.509; 0.561;
19; 14; 2.732; 1.270; 3.259; 2.556; 2.509; 0.561;
19; 14; 2.782; 1.270; 3.263; 2.556; 2.510; 0.561;
19; 14; 2.832; 1.270; 3.260; 2.554; 2.510; 0.562;
19; 14; 2.882; 1.270; 3.262; 2.554; 2.510; 0.561;
19; 14; 2.932; 1.270; 3.263; 2.552; 2.510; 0.561;
19; 14; 2.982; 1.270; 3.262; 2.553; 2.510; 0.561;
19; 14; 3.142; 1.270; 3.257; 2.557; 2.508; 0.561;
19; 14; 3.192; 1.270; 3.255; 2.557; 2.509; 0.560;
19; 14; 3.242; 1.270; 3.254; 2.558; 2.509; 0.563;
19; 14; 3.292; 1.270; 3.253; 2.559; 2.509; 0.559;
19; 14; 3.342; 1.270; 3.253; 2.559; 2.509; 0.562;
19; 14; 3.392; 1.270; 3.253; 2.558; 2.509; 0.561;
19; 14; 3.442; 1.270; 3.254; 2.557; 2.510; 0.562;
19; 14; 3.492; 1.270; 3.256; 2.558; 2.510; 0.564;
19; 14; 3.542; 1.270; 3.258; 2.559; 2.510; 0.560;
19; 14; 3.592; 1.270; 3.262; 2.556; 2.510; 0.562;
19; 14; 3.642; 1.270; 3.262; 2.555; 2.510; 0.562;
19; 14; 3.692; 1.270; 3.260; 2.553; 2.511; 0.561;
19; 14; 3.742; 1.270; 3.261; 2.554; 2.510; 0.562;
19; 14; 3.792; 1.270; 3.262; 2.553; 2.510; 0.562;
19; 14; 3.842; 1.270; 3.262; 2.553; 2.510; 0.562;
19; 14; 3.892; 1.270; 3.262; 2.553; 2.510; 0.562;
19; 14; 3.942; 1.270; 3.262; 2.553; 2.510; 0.562;
19; 14; 3.992; 1.270; 3.261; 2.553; 2.509; 0.562;
19; 14; 4.042; 1.270; 3.260; 2.555; 2.509; 0.561;
19; 14; 4.092; 1.270; 3.259; 2.554; 2.509; 0.561;
19; 14; 4.142; 1.270; 3.258; 2.555; 2.509; 0.562;
19; 14; 4.192; 1.270; 3.257; 2.557; 2.508; 0.562;
19; 14; 4.242; 1.270; 3.255; 2.558; 2.509; 0.562;
19; 14; 4.292; 1.270; 3.255; 2.557; 2.508; 0.561;
19; 14; 4.342; 1.270; 3.254; 2.559; 2.508; 0.562;
19; 14; 4.392; 1.270; 3.254; 2.558; 2.509; 0.564;
19; 14; 4.442; 1.270; 3.253; 2.558; 2.509; 0.559;
19; 14; 4.492; 1.270; 3.253; 2.558; 2.510; 0.561;
19; 14; 4.542; 1.270; 3.253; 2.557; 2.508; 0.563;
19; 14; 4.592; 1.270; 3.254; 2.557; 2.510; 0.563;
19; 14; 4.742; 1.270; 3.260; 2.554; 2.510; 0.562;
19; 14; 4.792; 1.270; 3.259; 2.556; 2.508; 0.562;
19; 14; 4.842; 1.270; 3.256; 2.558; 2.508; 0.562;
19; 14; 4.892; 1.270; 3.256; 2.557; 2.509; 0.562;
19; 14; 4.942; 1.270; 3.254; 2.558; 2.509; 0.562;
19; 14; 4.992; 1.270; 3.253; 2.559; 2.509; 0.563;
19; 14; 5.042; 1.270; 3.253; 2.559; 2.509; 0.560;
19; 14; 5.092; 1.270; 3.253; 2.559; 2.509; 0.562;
19; 14; 5.142; 1.270; 3.254; 2.559; 2.510; 0.562;
19; 14; 5.192; 1.270; 3.257; 2.557; 2.509; 0.560;
19; 14; 5.242; 1.270; 3.260; 2.556; 2.510; 0.563;
19; 14; 5.292; 1.270; 3.262; 2.555; 2.511; 0.562;
19; 14; 5.342; 1.270; 3.259; 2.553; 2.510; 0.562;
19; 14; 5.392; 1.270; 3.263; 2.554; 2.509; 0.562;
19; 14; 5.442; 1.270; 3.261; 2.554; 2.510; 0.562;
19; 14; 5.492; 1.270; 3.260; 2.553; 2.510; 0.562;
19; 14; 5.542; 1.270; 3.259; 2.555; 2.509; 0.562;
19; 14; 5.592; 1.270; 3.258; 2.555; 2.508; 0.562;
19; 14; 5.642; 1.270; 3.256; 2.556; 2.508; 0.561;
19; 14; 5.692; 1.270; 3.254; 2.558; 2.509; 0.561;
19; 14; 5.742; 1.270; 3.253; 2.559; 2.509; 0.561;
19; 14; 5.792; 1.270; 3.252; 2.558; 2.509; 0.561;
19; 14; 5.842; 1.270; 3.255; 2.557; 2.510; 0.563;
19; 14; 5.892; 1.270; 3.258; 2.556; 2.510; 0.561;
19; 14; 5.942; 1.270; 3.263; 2.556; 2.510; 0.561;
19; 14; 5.992; 1.270; 3.261; 2.555; 2.510; 0.562;
19; 14; 6.042; 1.270; 3.260; 2.553; 2.510; 0.562;
19; 14; 6.092; 1.270; 3.262; 2.553; 2.510; 0.562;
19; 14; 6.142; 1.270; 3.261; 2.553; 2.509; 0.561;
19; 14; 6.192; 1.270; 3.259; 2.554; 2.509; 0.562;
19; 14; 6.344; 1.290; 3.254; 2.559; 2.508; 0.561;
19; 14; 6.394; 1.290; 3.253; 2.559; 2.509; 0.561;
19; 14; 6.444; 1.290; 3.252; 2.559; 2.509; 0.560;
19; 14; 6.494; 1.290; 3.252; 2.559; 2.510; 0.561;
19; 14; 6.544; 1.290; 3.254; 2.557; 2.509; 0.562;
19; 14; 6.594; 1.290; 3.255; 2.557; 2.510; 0.563;
19; 14; 6.644; 1.290; 3.257; 2.557; 2.510; 0.559;
19; 14; 6.694; 1.290; 3.261; 2.556; 2.510; 0.561;
19; 14; 6.744; 1.290; 3.261; 2.553; 2.511; 0.561;
19; 14; 6.794; 1.290; 3.261; 2.554; 2.510; 0.561;
19; 14; 6.844; 1.290; 3.261; 2.553; 2.510; 0.561;
19; 14; 6.894; 1.290; 3.259; 2.554; 2.509; 0.561;
19; 14; 6.944; 1.290; 3.258; 2.556; 2.509; 0.561;
19; 14; 6.994; 1.290; 3.257; 2.556; 2.508; 0.561;
19; 14; 7.044; 1.290; 3.256; 2.557; 2.508; 0.561;
19; 14; 7.094; 1.290; 3.255; 2.557; 2.508; 0.561;
19; 14; 7.144; 1.290; 3.253; 2.558; 2.509; 0.559;
19; 14; 7.194; 1.290; 3.253; 2.558; 2.509; 0.562;
19; 14; 7.244; 1.290; 3.252; 2.559; 2.509; 0.558;
19; 14; 7.294; 1.290; 3.252; 2.558; 2.509; 0.560;
19; 14; 7.344; 1.290; 3.254; 2.557; 2.510; 0.562;
19; 14; 7.394; 1.290; 3.256; 2.557; 2.509; 0.560;
19; 14; 7.444; 1.290; 3.261; 2.555; 2.510; 0.561;
19; 14; 7.494; 1.290; 3.261; 2.555; 2.510; 0.561;
19; 14; 7.544; 1.290; 3.260; 2.553; 2.511; 0.561;
19; 14; 7.594; 1.290; 3.262; 2.553; 2.510; 0.560;
19; 14; 7.644; 1.290; 3.261; 2.553; 2.510; 0.560;
19; 14; 7.694; 1.290; 3.259; 2.555; 2.509; 0.560;
19; 14; 7.744; 1.290; 3.259; 2.555; 2.509; 0.560;
19; 14; 7.794; 1.290; 3.258; 2.554; 2.508; 0.561;
19; 14; 7.952; 1.280; 3.260; 2.553; 2.510; 0.561;
19; 14; 8.002; 1.280; 3.261; 2.553; 2.510; 0.561;
19; 14; 8.052; 1.280; 3.261; 2.553; 2.509; 0.560;
19; 14; 8.102; 1.280; 3.260; 2.554; 2.509; 0.560;
19; 14; 8.152; 1.280; 3.260; 2.552; 2.510; 0.560;
19; 14; 8.202; 1.280; 3.259; 2.553; 2.509; 0.560;
19; 14; 8.252; 1.280; 3.259; 2.555; 2.509; 0.560;
19; 14; 8.302; 1.280; 3.257; 2.556; 2.509; 0.560;
19; 14; 8.352; 1.280; 3.257; 2.556; 2.508; 0.560;
19; 14; 8.402; 1.280; 3.256; 2.556; 2.508; 0.560;
19; 14; 8.452; 1.280; 3.255; 2.557; 2.508; 0.560;
19; 14; 8.502; 1.280; 3.254; 2.558; 2.509; 0.561;
19; 14; 8.552; 1.280; 3.255; 2.557; 2.508; 0.558;
19; 14; 8.602; 1.280; 3.253; 2.558; 2.509; 0.561;
19; 14; 8.652; 1.280; 3.252; 2.559; 2.509; 0.562;
19; 14; 8.702; 1.280; 3.252; 2.558; 2.509; 0.556;
19; 14; 8.752; 1.280; 3.252; 2.558; 2.510; 0.560;
19; 14; 8.802; 1.280; 3.252; 2.558; 2.509; 0.559;
19; 14; 8.852; 1.280; 3.254; 2.557; 2.510; 0.561;
19; 14; 8.902; 1.280; 3.256; 2.557; 2.509; 0.559;
19; 14; 8.952; 1.280; 3.258; 2.556; 2.510; 0.559;
19; 14; 9.002; 1.280; 3.262; 2.556; 2.509; 0.560;
19; 14; 9.052; 1.280; 3.261; 2.555; 2.510; 0.559;
19; 14; 9.102; 1.280; 3.259; 2.554; 2.510; 0.560;
19; 14; 9.152; 1.280; 3.259; 2.555; 2.510; 0.560;
19; 14; 9.202; 1.280; 3.261; 2.553; 2.510; 0.559;
19; 14; 9.252; 1.280; 3.261; 2.553; 2.509; 0.559;
19; 14; 9.302; 1.280; 3.260; 2.553; 2.509; 0.560;
19; 14; 9.352; 1.280; 3.260; 2.554; 2.509; 0.560;
19; 14; 9.402; 1.280; 3.259; 2.554; 2.509; 0.559;
19; 14; 9.546; 1.270; 3.259; 2.556; 2.510; 0.559;
19; 14; 9.596; 1.270; 3.262; 2.555; 2.511; 0.559;
19; 14; 9.646; 1.270; 3.260; 2.555; 2.511; 0.559;
19; 14; 9.696; 1.270; 3.258; 2.553; 2.510; 0.559;
19; 14; 9.746; 1.270; 3.259; 2.553; 2.510; 0.559;
19; 14; 9.796; 1.270; 3.261; 2.554; 2.510; 0.559;
19; 14; 9.846; 1.270; 3.261; 2.552; 2.510; 0.559;
19; 14; 9.896; 1.270; 3.260; 2.553; 2.510; 0.559;
19; 14; 9.946; 1.270; 3.260; 2.553; 2.510; 0.559;
19; 14; 9.996; 1.270; 3.259; 2.555; 2.509; 0.559;
19; 14; 10.046; 1.270; 3.259; 2.555; 2.509; 0.559;
19; 14; 10.096; 1.270; 3.258; 2.554; 2.509; 0.559;
19; 14; 10.146; 1.270; 3.258; 2.554; 2.509; 0.559;
19; 14; 10.196; 1.270; 3.258; 2.555; 2.508; 0.558;
19; 14; 10.246; 1.270; 3.256; 2.556; 2.509; 0.558;
19; 14; 10.296; 1.270; 3.255; 2.556; 2.508; 0.558;
19; 14; 10.346; 1.270; 3.254; 2.557; 2.509; 0.560;
19; 14; 10.396; 1.270; 3.253; 2.558; 2.508; 0.559;
19; 14; 10.446; 1.270; 3.254; 2.559; 2.509; 0.557;
19; 14; 10.496; 1.270; 3.252; 2.558; 2.509; 0.561;
19; 14; 10.546; 1.270; 3.252; 2.558; 2.509; 0.558;
19; 14; 10.596; 1.270; 3.252; 2.560; 2.508; 0.551;
19; 14; 10.646; 1.270; 3.251; 2.559; 2.509; 0.560;
19; 14; 10.696; 1.270; 3.252; 2.558; 2.510; 0.557;
19; 14; 10.746; 1.270; 3.253; 2.557; 2.510; 0.558;
19; 14; 10.796; 1.270; 3.256; 2.558; 2.510; 0.557;
19; 14; 10.846; 1.270; 3.258; 2.556; 2.510; 0.559;
19; 14; 10.896; 1.270; 3.261; 2.556; 2.510; 0.558;
19; 14; 10.946; 1.270; 3.259; 2.554; 2.510; 0.558;
19; 14; 10.996; 1.270; 3.260; 2.554; 2.510; 0.558;
19; 14; 11.146; 1.270; 3.252; 2.559; 2.509; 0.559;
19; 14; 11.196; 1.270; 3.252; 2.559; 2.508; 0.555;
19; 14; 11.246; 1.270; 3.252; 2.559; 2.509; 0.559;
19; 14; 11.296; 1.270; 3.252; 2.558; 2.510; 0.557;
19; 14; 11.346; 1.270; 3.254; 2.557; 2.510; 0.560;
19; 14; 11.396; 1.270; 3.255; 2.557; 2.510; 0.555;
19; 14; 11.446; 1.270; 3.256; 2.556; 2.510; 0.553;
19; 14; 11.496; 1.270; 3.258; 2.556; 2.510; 0.559;
19; 14; 11.546; 1.270; 3.260; 2.556; 2.510; 0.558;
19; 14; 11.596; 1.270; 3.259; 2.555; 2.510; 0.558;
19; 14; 11.646; 1.270; 3.260; 2.553; 2.510; 0.557;
19; 14; 11.696; 1.270; 3.260; 2.554; 2.510; 0.557;
19; 14; 11.746; 1.270; 3.260; 2.553; 2.510; 0.557;
19; 14; 11.796; 1.270; 3.260; 2.553; 2.510; 0.557;
19; 14; 11.846; 1.270; 3.259; 2.554; 2.509; 0.557;
19; 14; 11.896; 1.270; 3.257; 2.555; 2.509; 0.557;
19; 14; 11.946; 1.270; 3.256; 2.556; 2.508; 0.557;
19; 14; 11.996; 1.270; 3.254; 2.557; 2.509; 0.557;
19; 14; 12.046; 1.270; 3.253; 2.558; 2.509; 0.556;
19; 14; 12.096; 1.270; 3.252; 2.558; 2.509; 0.558;
19; 14; 12.146; 1.270; 3.251; 2.559; 2.509; 0.557;
19; 14; 12.196; 1.270; 3.252; 2.559; 2.509; 0.558;
19; 14; 12.246; 1.270; 3.252; 2.558; 2.510; 0.556;
19; 14; 12.296; 1.270; 3.253; 2.558; 2.510; 0.558;
19; 14; 12.346; 1.270; 3.255; 2.557; 2.509; 0.556;
19; 14; 12.396; 1.270; 3.256; 2.557; 2.510; 0.553;
19; 14; 12.446; 1.270; 3.257; 2.556; 2.510; 0.557;
19; 14; 12.496; 1.270; 3.261; 2.556; 2.510; 0.557;
19; 14; 12.546; 1.270; 3.260; 2.554; 2.510; 0.557;
19; 14; 12.596; 1.270; 3.259; 2.554; 2.510; 0.557;
19; 14; 12.740; 1.260; 3.255; 2.557; 2.510; 0.558;
19; 14; 12.790; 1.260; 3.256; 2.556; 2.509; 0.556;
19; 14; 12.840; 1.260; 3.258; 2.556; 2.511; 0.559;
19; 14; 12.890; 1.260; 3.262; 2.555; 2.510; 0.557;
19; 14; 12.940; 1.260; 3.259; 2.555; 2.510; 0.557;
19; 14; 12.990; 1.260; 3.257; 2.554; 2.510; 0.556;
19; 14; 13.040; 1.260; 3.258; 2.554; 2.510; 0.557;
19; 14; 13.090; 1.260; 3.261; 2.553; 2.510; 0.556;
19; 14; 13.140; 1.260; 3.261; 2.553; 2.510; 0.556;
19; 14; 13.190; 1.260; 3.261; 2.553; 2.510; 0.556;
19; 14; 13.240; 1.260; 3.261; 2.551; 2.510; 0.556;
19; 14; 13.290; 1.260; 3.261; 2.553; 2.509; 0.556;
19; 14; 13.340; 1.260; 3.261; 2.553; 2.509; 0.556;
19; 14; 13.390; 1.260; 3.260; 2.553; 2.510; 0.556;
19; 14; 13.440; 1.260; 3.260; 2.553; 2.509; 0.556;
19; 14; 13.490; 1.260; 3.259; 2.553; 2.509; 0.556;
19; 14; 13.540; 1.260; 3.258; 2.553; 2.510; 0.556;
19; 14; 13.590; 1.260; 3.258; 2.554; 2.509; 0.556;
19; 14; 13.640; 1.260; 3.258; 2.556; 2.508; 0.556;
19; 14; 13.690; 1.260; 3.256; 2.556; 2.508; 0.556;
19; 14; 13.740; 1.260; 3.256; 2.556; 2.508; 0.556;
19; 14; 13.790; 1.260; 3.255; 2.556; 2.508; 0.556;
19; 14; 13.840; 1.260; 3.255; 2.557; 2.508; 0.556;
19; 14; 13.890; 1.260; 3.254; 2.557; 2.508; 0.556;
19; 14; 13.940; 1.260; 3.253; 2.557; 2.509; 0.556;
19; 14; 13.990; 1.260; 3.253; 2.557; 2.508; 0.556;
19; 14; 14.040; 1.260; 3.253; 2.558; 2.508; 0.556;
19; 14; 14.090; 1.260; 3.252; 2.558; 2.509; 0.558;
19; 14; 14.140; 1.260; 3.251; 2.559; 2.509; 0.554;
19; 14; 14.190; 1.260; 3.251; 2.558; 2.510; 0.555;
19; 14; 14.340; 1.280; 3.257; 2.555; 2.509; 0.555;
19; 14; 14.390; 1.280; 3.256; 2.555; 2.508; 0.555;
19; 14; 14.440; 1.280; 3.256; 2.556; 2.508; 0.555;
19; 14; 14.490; 1.280; 3.254; 2.557; 2.509; 0.555;
19; 14; 14.540; 1.280; 3.253; 2.559; 2.508; 0.555;
19; 14; 14.590; 1.280; 3.252; 2.558; 2.509; 0.554;
19; 14; 14.640; 1.280; 3.251; 2.558; 2.510; 0.553;
19; 14; 14.690; 1.280; 3.252; 2.558; 2.509; 0.555;
19; 14; 14.740; 1.280; 3.254; 2.558; 2.510; 0.554;
19; 14; 14.790; 1.280; 3.259; 2.555; 2.510; 0.556;
19; 14; 14.840; 1.280; 3.259; 2.554; 2.510; 0.555;
19; 14; 14.890; 1.280; 3.259; 2.553; 2.510; 0.555;
19; 14; 14.940; 1.280; 3.260; 2.552; 2.510; 0.554;
19; 14; 14.990; 1.280; 3.257; 2.555; 2.509; 0.555;
19; 14; 15.040; 1.280; 3.256; 2.557; 2.508; 0.555;
19; 14; 15.090; 1.280; 3.254; 2.558; 2.508; 0.555;
19; 14; 15.140; 1.280; 3.253; 2.557; 2.508; 0.554;
19; 14; 15.190; 1.280; 3.252; 2.557; 2.509; 0.555;
19; 14; 15.240; 1.280; 3.251; 2.558; 2.509; 0.554;
19; 14; 15.290; 1.280; 3.250; 2.559; 2.510; 0.555;
19; 14; 15.340; 1.280; 3.253; 2.558; 2.509; 0.555;
19; 14; 15.390; 1.280; 3.255; 2.557; 2.510; 0.554;
19; 14; 15.440; 1.280; 3.260; 2.556; 2.510; 0.554;
19; 14; 15.490; 1.280; 3.258; 2.554; 2.511; 0.554;
19; 14; 15.540; 1.280; 3.260; 2.555; 2.510; 0.554;
19; 14; 15.590; 1.280; 3.260; 2.553; 2.511; 0.555;
19; 14; 15.640; 1.280; 3.258; 2.554; 2.509; 0.554;
19; 14; 15.690; 1.280; 3.257; 2.555; 2.508; 0.554;
19; 14; 15.740; 1.280; 3.255; 2.556; 2.509; 0.554;
19; 14; 15.790; 1.280; 3.253; 2.558; 2.509; 0.554;
19; 14; 15.949; 1.270; 3.256; 2.555; 2.508; 0.554;
19; 14; 15.999; 1.270; 3.255; 2.557; 2.508; 0.554;
19; 14; 16.049; 1.270; 3.255; 2.556; 2.509; 0.554;
19; 14; 16.099; 1.270; 3.254; 2.557; 2.508; 0.555;
19; 14; 16.149; 1.270; 3.253; 2.557; 2.508; 0.553;
19; 14; 16.199; 1.270; 3.252; 2.559; 2.508; 0.555;
19; 14; 16.249; 1.270; 3.251; 2.559; 2.509; 0.553;
19; 14; 16.299; 1.270; 3.250; 2.558; 2.509; 0.554;
19; 14; 16.349; 1.270; 3.250; 2.557; 2.510; 0.554;
