ore; minuti; secondi; corrente; tensione; lemcurr; lemref; (temperatura/100);
17; 55; 7.822; 1.260; 3.470; 2.555; 2.509; 0.406;
17; 55; 7.872; 1.260; 3.470; 2.552; 2.509; 0.419;
17; 55; 7.922; 1.260; 3.470; 2.553; 2.509; 0.383;
17; 55; 7.972; 1.260; 3.470; 2.553; 2.510; 0.358;
17; 55; 8.022; 1.260; 3.471; 2.553; 2.510; 0.354;
17; 55; 8.072; 1.260; 3.473; 2.553; 2.510; 0.354;
17; 55; 8.122; 1.260; 3.474; 2.552; 2.510; 0.356;
17; 55; 8.172; 1.260; 3.473; 2.552; 2.511; 0.355;
17; 55; 8.222; 1.260; 3.472; 2.552; 2.509; 0.354;
17; 55; 8.272; 1.260; 3.472; 2.552; 2.510; 0.354;
17; 55; 8.322; 1.260; 3.473; 2.552; 2.510; 0.355;
17; 55; 8.372; 1.260; 3.474; 2.552; 2.510; 0.356;
17; 55; 8.422; 1.260; 3.474; 2.551; 2.509; 0.359;
17; 55; 8.472; 1.260; 3.473; 2.551; 2.510; 0.361;
17; 55; 8.522; 1.260; 3.473; 2.549; 2.510; 0.366;
17; 55; 8.572; 1.260; 3.472; 2.550; 2.509; 0.383;
17; 55; 8.622; 1.260; 3.471; 2.550; 2.510; 0.415;
17; 55; 8.672; 1.260; 3.472; 2.550; 2.509; 0.426;
17; 55; 8.722; 1.260; 3.472; 2.552; 2.509; 0.401;
17; 55; 8.772; 1.260; 3.471; 2.552; 2.508; 0.356;
17; 55; 8.822; 1.260; 3.470; 2.551; 2.508; 0.356;
17; 55; 8.872; 1.260; 3.470; 2.552; 2.508; 0.358;
17; 55; 8.922; 1.260; 3.469; 2.553; 2.508; 0.361;
17; 55; 8.972; 1.260; 3.469; 2.553; 2.508; 0.370;
17; 55; 9.022; 1.260; 3.468; 2.554; 2.507; 0.389;
17; 55; 9.072; 1.260; 3.468; 2.555; 2.509; 0.418;
17; 55; 9.231; 1.250; 3.473; 2.551; 2.510; 0.372;
17; 55; 9.281; 1.250; 3.472; 2.550; 2.509; 0.403;
17; 55; 9.331; 1.250; 3.471; 2.552; 2.509; 0.422;
17; 55; 9.381; 1.250; 3.471; 2.552; 2.509; 0.359;
17; 55; 9.431; 1.250; 3.471; 2.552; 2.509; 0.356;
17; 55; 9.481; 1.250; 3.470; 2.553; 2.509; 0.360;
17; 55; 9.531; 1.250; 3.469; 2.554; 2.508; 0.365;
17; 55; 9.581; 1.250; 3.469; 2.554; 2.508; 0.382;
17; 55; 9.631; 1.250; 3.468; 2.554; 2.508; 0.400;
17; 55; 9.681; 1.250; 3.468; 2.554; 2.509; 0.414;
17; 55; 9.731; 1.250; 3.467; 2.555; 2.509; 0.414;
17; 55; 9.781; 1.250; 3.467; 2.555; 2.509; 0.379;
17; 55; 9.831; 1.250; 3.467; 2.556; 2.509; 0.377;
17; 55; 9.881; 1.250; 3.466; 2.556; 2.508; 0.378;
17; 55; 9.931; 1.250; 3.465; 2.556; 2.509; 0.378;
17; 55; 9.981; 1.250; 3.466; 2.556; 2.509; 0.380;
17; 55; 10.031; 1.250; 3.465; 2.556; 2.509; 0.377;
17; 55; 10.081; 1.250; 3.465; 2.555; 2.509; 0.377;
17; 55; 10.131; 1.250; 3.465; 2.557; 2.508; 0.379;
17; 55; 10.181; 1.250; 3.467; 2.557; 2.510; 0.377;
17; 55; 10.231; 1.250; 3.468; 2.556; 2.510; 0.378;
17; 55; 10.281; 1.250; 3.469; 2.556; 2.510; 0.378;
17; 55; 10.331; 1.250; 3.470; 2.555; 2.510; 0.378;
17; 55; 10.381; 1.250; 3.471; 2.553; 2.510; 0.379;
17; 55; 10.431; 1.250; 3.473; 2.553; 2.510; 0.373;
17; 55; 10.481; 1.250; 3.473; 2.552; 2.510; 0.380;
17; 55; 10.531; 1.250; 3.472; 2.552; 2.510; 0.379;
17; 55; 10.581; 1.250; 3.473; 2.552; 2.510; 0.377;
17; 55; 10.631; 1.250; 3.473; 2.551; 2.510; 0.379;
17; 55; 10.681; 1.250; 3.471; 2.551; 2.510; 0.378;
17; 55; 10.832; 1.270; 3.467; 2.555; 2.508; 0.380;
17; 55; 10.882; 1.270; 3.467; 2.556; 2.509; 0.377;
17; 55; 10.932; 1.270; 3.466; 2.555; 2.508; 0.379;
17; 55; 10.982; 1.270; 3.467; 2.555; 2.509; 0.377;
17; 55; 11.032; 1.270; 3.465; 2.558; 2.509; 0.384;
17; 55; 11.082; 1.270; 3.465; 2.557; 2.508; 0.425;
17; 55; 11.132; 1.270; 3.465; 2.557; 2.509; 0.363;
17; 55; 11.182; 1.270; 3.466; 2.557; 2.509; 0.350;
17; 55; 11.232; 1.270; 3.466; 2.555; 2.510; 0.372;
17; 55; 11.282; 1.270; 3.468; 2.556; 2.508; 0.377;
17; 55; 11.332; 1.270; 3.470; 2.553; 2.509; 0.413;
17; 55; 11.382; 1.270; 3.472; 2.553; 2.510; 0.360;
17; 55; 11.432; 1.270; 3.473; 2.552; 2.511; 0.357;
17; 55; 11.482; 1.270; 3.475; 2.551; 2.510; 0.359;
17; 55; 11.532; 1.270; 3.473; 2.552; 2.510; 0.366;
17; 55; 11.582; 1.270; 3.473; 2.551; 2.510; 0.370;
17; 55; 11.632; 1.270; 3.473; 2.550; 2.510; 0.377;
17; 55; 11.682; 1.270; 3.472; 2.550; 2.510; 0.386;
17; 55; 11.732; 1.270; 3.471; 2.550; 2.510; 0.401;
17; 55; 11.782; 1.270; 3.472; 2.551; 2.509; 0.421;
17; 55; 11.832; 1.270; 3.470; 2.553; 2.509; 0.359;
17; 55; 11.882; 1.270; 3.470; 2.552; 2.509; 0.360;
17; 55; 11.932; 1.270; 3.469; 2.554; 2.507; 0.368;
17; 55; 11.982; 1.270; 3.469; 2.554; 2.507; 0.383;
17; 55; 12.032; 1.270; 3.467; 2.555; 2.508; 0.408;
17; 55; 12.082; 1.270; 3.467; 2.554; 2.509; 0.395;
17; 55; 12.132; 1.270; 3.466; 2.556; 2.508; 0.355;
17; 55; 12.182; 1.270; 3.465; 2.556; 2.508; 0.358;
17; 55; 12.232; 1.270; 3.466; 2.557; 2.508; 0.374;
17; 55; 12.282; 1.270; 3.465; 2.556; 2.509; 0.426;
17; 55; 12.447; 1.240; 3.471; 2.554; 2.509; 0.415;
17; 55; 12.497; 1.240; 3.472; 2.554; 2.510; 0.366;
17; 55; 12.547; 1.240; 3.475; 2.551; 2.510; 0.359;
17; 55; 12.597; 1.240; 3.472; 2.550; 2.510; 0.368;
17; 55; 12.647; 1.240; 3.473; 2.550; 2.510; 0.386;
17; 55; 12.697; 1.240; 3.471; 2.551; 2.509; 0.419;
17; 55; 12.747; 1.240; 3.470; 2.553; 2.509; 0.357;
17; 55; 12.797; 1.240; 3.469; 2.553; 2.508; 0.362;
17; 55; 12.847; 1.240; 3.470; 2.553; 2.508; 0.363;
17; 55; 12.897; 1.240; 3.469; 2.553; 2.507; 0.372;
17; 55; 12.947; 1.240; 3.468; 2.554; 2.507; 0.387;
17; 55; 12.997; 1.240; 3.469; 2.554; 2.508; 0.405;
17; 55; 13.047; 1.240; 3.467; 2.555; 2.509; 0.397;
17; 55; 13.097; 1.240; 3.467; 2.555; 2.508; 0.356;
17; 55; 13.147; 1.240; 3.466; 2.557; 2.509; 0.366;
17; 55; 13.197; 1.240; 3.465; 2.556; 2.508; 0.379;
17; 55; 13.247; 1.240; 3.465; 2.557; 2.509; 0.379;
17; 55; 13.297; 1.240; 3.464; 2.556; 2.509; 0.379;
17; 55; 13.347; 1.240; 3.465; 2.557; 2.509; 0.378;
17; 55; 13.397; 1.240; 3.465; 2.556; 2.509; 0.378;
17; 55; 13.447; 1.240; 3.466; 2.556; 2.509; 0.380;
17; 55; 13.497; 1.240; 3.466; 2.556; 2.509; 0.380;
17; 55; 13.547; 1.240; 3.468; 2.556; 2.510; 0.379;
17; 55; 13.597; 1.240; 3.469; 2.555; 2.510; 0.380;
17; 55; 13.647; 1.240; 3.471; 2.554; 2.510; 0.378;
17; 55; 13.697; 1.240; 3.468; 2.555; 2.511; 0.381;
17; 55; 13.747; 1.240; 3.470; 2.555; 2.509; 0.379;
17; 55; 13.797; 1.240; 3.471; 2.553; 2.509; 0.379;
17; 55; 13.847; 1.240; 3.471; 2.553; 2.510; 0.378;
17; 55; 13.897; 1.240; 3.472; 2.553; 2.510; 0.379;
17; 55; 14.043; 1.270; 3.467; 2.556; 2.509; 0.378;
17; 55; 14.093; 1.270; 3.467; 2.556; 2.510; 0.379;
17; 55; 14.143; 1.270; 3.468; 2.555; 2.510; 0.377;
17; 55; 14.193; 1.270; 3.469; 2.555; 2.509; 0.368;
17; 55; 14.243; 1.270; 3.470; 2.555; 2.509; 0.382;
17; 55; 14.293; 1.270; 3.469; 2.556; 2.509; 0.409;
17; 55; 14.343; 1.270; 3.470; 2.553; 2.510; 0.411;
17; 55; 14.393; 1.270; 3.472; 2.552; 2.510; 0.357;
17; 55; 14.443; 1.270; 3.471; 2.551; 2.513; 0.356;
17; 55; 14.493; 1.270; 3.473; 2.552; 2.510; 0.358;
17; 55; 14.543; 1.270; 3.475; 2.551; 2.510; 0.361;
17; 55; 14.593; 1.270; 3.474; 2.551; 2.510; 0.365;
17; 55; 14.643; 1.270; 3.472; 2.550; 2.510; 0.376;
17; 55; 14.693; 1.270; 3.472; 2.552; 2.509; 0.388;
17; 55; 14.743; 1.270; 3.471; 2.550; 2.509; 0.416;
17; 55; 14.793; 1.270; 3.471; 2.551; 2.509; 0.377;
17; 55; 14.843; 1.270; 3.470; 2.554; 2.509; 0.358;
17; 55; 14.893; 1.270; 3.470; 2.554; 2.508; 0.367;
17; 55; 14.943; 1.270; 3.466; 2.555; 2.507; 0.379;
17; 55; 14.993; 1.270; 3.468; 2.554; 2.508; 0.393;
17; 55; 15.043; 1.270; 3.468; 2.555; 2.508; 0.418;
17; 55; 15.093; 1.270; 3.467; 2.555; 2.508; 0.431;
17; 55; 15.143; 1.270; 3.467; 2.556; 2.509; 0.393;
17; 55; 15.193; 1.270; 3.466; 2.556; 2.509; 0.355;
17; 55; 15.243; 1.270; 3.466; 2.555; 2.508; 0.366;
17; 55; 15.293; 1.270; 3.465; 2.557; 2.509; 0.415;
17; 55; 15.343; 1.270; 3.465; 2.557; 2.509; 0.358;
17; 55; 15.393; 1.270; 3.465; 2.557; 2.509; 0.353;
17; 55; 15.443; 1.270; 3.464; 2.559; 2.508; 0.373;
17; 55; 15.493; 1.270; 3.466; 2.556; 2.509; 0.373;
17; 55; 15.645; 1.270; 3.473; 2.552; 2.510; 0.357;
17; 55; 15.695; 1.270; 3.475; 2.551; 2.510; 0.360;
17; 55; 15.745; 1.270; 3.474; 2.551; 2.509; 0.363;
17; 55; 15.795; 1.270; 3.474; 2.551; 2.510; 0.362;
17; 55; 15.845; 1.270; 3.475; 2.552; 2.510; 0.360;
17; 55; 15.895; 1.270; 3.474; 2.552; 2.510; 0.359;
17; 55; 15.945; 1.270; 3.474; 2.552; 2.510; 0.360;
17; 55; 15.995; 1.270; 3.473; 2.551; 2.510; 0.361;
17; 55; 16.045; 1.270; 3.473; 2.550; 2.510; 0.366;
17; 55; 16.095; 1.270; 3.472; 2.552; 2.509; 0.371;
17; 55; 16.145; 1.270; 3.471; 2.550; 2.510; 0.385;
17; 55; 16.195; 1.270; 3.471; 2.549; 2.509; 0.406;
17; 55; 16.245; 1.270; 3.470; 2.552; 2.509; 0.428;
17; 55; 16.295; 1.270; 3.471; 2.551; 2.509; 0.397;
17; 55; 16.345; 1.270; 3.470; 2.552; 2.509; 0.357;
17; 55; 16.395; 1.270; 3.471; 2.552; 2.509; 0.356;
17; 55; 16.445; 1.270; 3.469; 2.553; 2.509; 0.357;
17; 55; 16.495; 1.270; 3.470; 2.553; 2.509; 0.357;
17; 55; 16.545; 1.270; 3.470; 2.552; 2.509; 0.357;
17; 55; 16.595; 1.270; 3.470; 2.552; 2.509; 0.356;
17; 55; 16.645; 1.270; 3.470; 2.553; 2.508; 0.358;
17; 55; 16.695; 1.270; 3.470; 2.553; 2.508; 0.359;
17; 55; 16.745; 1.270; 3.469; 2.554; 2.508; 0.360;
17; 55; 16.795; 1.270; 3.470; 2.553; 2.509; 0.358;
17; 55; 16.845; 1.270; 3.469; 2.551; 2.509; 0.358;
17; 55; 16.895; 1.270; 3.469; 2.553; 2.508; 0.360;
17; 55; 16.945; 1.270; 3.470; 2.553; 2.508; 0.363;
17; 55; 16.995; 1.270; 3.468; 2.553; 2.509; 0.366;
17; 55; 17.045; 1.270; 3.467; 2.555; 2.507; 0.374;
17; 55; 17.095; 1.270; 3.468; 2.555; 2.507; 0.394;
17; 55; 17.251; 1.260; 3.468; 2.555; 2.510; 0.380;
17; 55; 17.301; 1.260; 3.468; 2.556; 2.510; 0.403;
17; 55; 17.351; 1.260; 3.470; 2.554; 2.509; 0.409;
17; 55; 17.401; 1.260; 3.470; 2.553; 2.510; 0.418;
17; 55; 17.451; 1.260; 3.472; 2.554; 2.509; 0.424;
17; 55; 17.501; 1.260; 3.470; 2.552; 2.511; 0.380;
17; 55; 17.551; 1.260; 3.471; 2.552; 2.508; 0.357;
17; 55; 17.601; 1.260; 3.473; 2.552; 2.510; 0.356;
17; 55; 17.651; 1.260; 3.472; 2.552; 2.510; 0.358;
17; 55; 17.701; 1.260; 3.474; 2.552; 2.510; 0.359;
17; 55; 17.751; 1.260; 3.475; 2.552; 2.511; 0.360;
17; 55; 17.801; 1.260; 3.473; 2.551; 2.510; 0.365;
17; 55; 17.851; 1.260; 3.473; 2.551; 2.509; 0.370;
17; 55; 17.901; 1.260; 3.473; 2.551; 2.510; 0.378;
17; 55; 17.951; 1.260; 3.472; 2.552; 2.509; 0.383;
17; 55; 18.001; 1.260; 3.472; 2.550; 2.510; 0.389;
17; 55; 18.051; 1.260; 3.472; 2.549; 2.509; 0.398;
17; 55; 18.101; 1.260; 3.471; 2.550; 2.510; 0.422;
17; 55; 18.151; 1.260; 3.471; 2.551; 2.509; 0.429;
17; 55; 18.201; 1.260; 3.471; 2.551; 2.510; 0.420;
17; 55; 18.251; 1.260; 3.473; 2.549; 2.510; 0.407;
17; 55; 18.301; 1.260; 3.472; 2.550; 2.510; 0.402;
17; 55; 18.351; 1.260; 3.472; 2.552; 2.509; 0.390;
17; 55; 18.401; 1.260; 3.473; 2.551; 2.510; 0.387;
17; 55; 18.451; 1.260; 3.472; 2.550; 2.510; 0.381;
17; 55; 18.501; 1.260; 3.471; 2.551; 2.509; 0.377;
17; 55; 18.551; 1.260; 3.471; 2.551; 2.510; 0.380;
17; 55; 18.601; 1.260; 3.472; 2.552; 2.510; 0.379;
17; 55; 18.651; 1.260; 3.471; 2.551; 2.510; 0.380;
17; 55; 18.701; 1.260; 3.472; 2.550; 2.510; 0.379;
17; 55; 18.863; 1.250; 3.473; 2.553; 2.511; 0.379;
17; 55; 18.913; 1.250; 3.472; 2.553; 2.510; 0.379;
17; 55; 18.963; 1.250; 3.473; 2.551; 2.510; 0.378;
17; 55; 19.013; 1.250; 3.473; 2.551; 2.509; 0.362;
17; 55; 19.063; 1.250; 3.473; 2.551; 2.511; 0.366;
17; 55; 19.113; 1.250; 3.473; 2.551; 2.510; 0.371;
17; 55; 19.163; 1.250; 3.472; 2.551; 2.510; 0.377;
17; 55; 19.213; 1.250; 3.473; 2.551; 2.510; 0.385;
17; 55; 19.263; 1.250; 3.472; 2.550; 2.510; 0.404;
17; 55; 19.313; 1.250; 3.471; 2.551; 2.510; 0.409;
17; 55; 19.363; 1.250; 3.472; 2.552; 2.510; 0.428;
17; 55; 19.413; 1.250; 3.471; 2.552; 2.509; 0.410;
17; 55; 19.463; 1.250; 3.471; 2.551; 2.509; 0.363;
17; 55; 19.513; 1.250; 3.470; 2.553; 2.508; 0.357;
17; 55; 19.563; 1.250; 3.469; 2.553; 2.508; 0.358;
17; 55; 19.613; 1.250; 3.469; 2.552; 2.508; 0.362;
17; 55; 19.663; 1.250; 3.469; 2.552; 2.508; 0.366;
17; 55; 19.713; 1.250; 3.468; 2.554; 2.507; 0.375;
17; 55; 19.763; 1.250; 3.467; 2.553; 2.509; 0.410;
17; 55; 19.813; 1.250; 3.466; 2.555; 2.509; 0.415;
17; 55; 19.863; 1.250; 3.466; 2.555; 2.508; 0.359;
17; 55; 19.913; 1.250; 3.466; 2.556; 2.508; 0.354;
17; 55; 19.963; 1.250; 3.466; 2.556; 2.508; 0.355;
17; 55; 20.013; 1.250; 3.466; 2.556; 2.508; 0.357;
17; 55; 20.063; 1.250; 3.465; 2.556; 2.509; 0.366;
17; 55; 20.113; 1.250; 3.465; 2.557; 2.509; 0.391;
17; 55; 20.163; 1.250; 3.464; 2.556; 2.509; 0.407;
17; 55; 20.213; 1.250; 3.465; 2.556; 2.509; 0.347;
17; 55; 20.263; 1.250; 3.465; 2.557; 2.509; 0.362;
17; 55; 20.313; 1.250; 3.467; 2.555; 2.510; 0.367;
17; 55; 20.472; 1.250; 3.472; 2.550; 2.510; 0.408;
17; 55; 20.522; 1.250; 3.472; 2.550; 2.510; 0.427;
17; 55; 20.572; 1.250; 3.471; 2.552; 2.510; 0.420;
17; 55; 20.622; 1.250; 3.471; 2.551; 2.510; 0.378;
17; 55; 20.672; 1.250; 3.471; 2.552; 2.510; 0.402;
17; 55; 20.722; 1.250; 3.471; 2.552; 2.509; 0.427;
17; 55; 20.772; 1.250; 3.470; 2.552; 2.509; 0.393;
17; 55; 20.822; 1.250; 3.470; 2.553; 2.508; 0.357;
17; 55; 20.872; 1.250; 3.470; 2.553; 2.509; 0.358;
17; 55; 20.922; 1.250; 3.469; 2.553; 2.508; 0.362;
17; 55; 20.972; 1.250; 3.469; 2.553; 2.508; 0.368;
17; 55; 21.022; 1.250; 3.468; 2.554; 2.507; 0.387;
17; 55; 21.072; 1.250; 3.468; 2.555; 2.509; 0.423;
17; 55; 21.122; 1.250; 3.467; 2.555; 2.508; 0.356;
17; 55; 21.172; 1.250; 3.466; 2.556; 2.508; 0.356;
17; 55; 21.222; 1.250; 3.465; 2.557; 2.508; 0.380;
17; 55; 21.272; 1.250; 3.466; 2.556; 2.508; 0.431;
17; 55; 21.322; 1.250; 3.465; 2.557; 2.509; 0.366;
17; 55; 21.372; 1.250; 3.465; 2.557; 2.510; 0.349;
17; 55; 21.422; 1.250; 3.464; 2.557; 2.509; 0.358;
17; 55; 21.472; 1.250; 3.465; 2.557; 2.509; 0.370;
17; 55; 21.522; 1.250; 3.466; 2.556; 2.509; 0.371;
17; 55; 21.572; 1.250; 3.466; 2.556; 2.509; 0.369;
17; 55; 21.622; 1.250; 3.468; 2.556; 2.510; 0.362;
17; 55; 21.672; 1.250; 3.469; 2.555; 2.509; 0.406;
17; 55; 21.722; 1.250; 3.470; 2.554; 2.510; 0.423;
17; 55; 21.772; 1.250; 3.470; 2.554; 2.510; 0.362;
17; 55; 21.822; 1.250; 3.471; 2.553; 2.510; 0.356;
17; 55; 21.872; 1.250; 3.472; 2.553; 2.510; 0.357;
17; 55; 21.922; 1.250; 3.475; 2.552; 2.510; 0.359;
17; 55; 22.076; 1.250; 3.464; 2.557; 2.508; 0.418;
17; 55; 22.126; 1.250; 3.464; 2.556; 2.509; 0.354;
17; 55; 22.176; 1.250; 3.464; 2.557; 2.509; 0.346;
17; 55; 22.226; 1.250; 3.465; 2.557; 2.508; 0.346;
17; 55; 22.276; 1.250; 3.464; 2.556; 2.509; 0.347;
17; 55; 22.326; 1.250; 3.465; 2.556; 2.508; 0.360;
17; 55; 22.376; 1.250; 3.465; 2.556; 2.510; 0.370;
17; 55; 22.426; 1.250; 3.466; 2.555; 2.509; 0.370;
17; 55; 22.476; 1.250; 3.467; 2.556; 2.509; 0.371;
17; 55; 22.526; 1.250; 3.467; 2.555; 2.510; 0.365;
17; 55; 22.576; 1.250; 3.466; 2.555; 2.508; 0.364;
17; 55; 22.626; 1.250; 3.467; 2.556; 2.509; 0.360;
17; 55; 22.676; 1.250; 3.467; 2.556; 2.509; 0.360;
17; 55; 22.726; 1.250; 3.467; 2.556; 2.509; 0.359;
17; 55; 22.776; 1.250; 3.468; 2.555; 2.509; 0.383;
17; 55; 22.826; 1.250; 3.469; 2.556; 2.510; 0.409;
17; 55; 22.876; 1.250; 3.470; 2.553; 2.510; 0.408;
17; 55; 22.926; 1.250; 3.469; 2.554; 2.509; 0.420;
17; 55; 22.976; 1.250; 3.470; 2.554; 2.510; 0.427;
17; 55; 23.026; 1.250; 3.469; 2.553; 2.510; 0.403;
17; 55; 23.076; 1.250; 3.469; 2.554; 2.510; 0.422;
17; 55; 23.126; 1.250; 3.471; 2.554; 2.509; 0.387;
17; 55; 23.176; 1.250; 3.472; 2.552; 2.510; 0.355;
17; 55; 23.226; 1.250; 3.473; 2.552; 2.509; 0.355;
17; 55; 23.276; 1.250; 3.471; 2.554; 2.510; 0.356;
17; 55; 23.326; 1.250; 3.471; 2.553; 2.510; 0.355;
17; 55; 23.376; 1.250; 3.471; 2.553; 2.509; 0.356;
17; 55; 23.426; 1.250; 3.470; 2.554; 2.510; 0.363;
17; 55; 23.476; 1.250; 3.470; 2.555; 2.510; 0.355;
17; 55; 23.526; 1.250; 3.472; 2.552; 2.510; 0.357;
17; 55; 23.696; 1.270; 3.471; 2.552; 2.508; 0.393;
17; 55; 23.746; 1.270; 3.470; 2.553; 2.509; 0.356;
17; 55; 23.796; 1.270; 3.469; 2.554; 2.509; 0.357;
17; 55; 23.846; 1.270; 3.469; 2.553; 2.508; 0.360;
17; 55; 23.896; 1.270; 3.469; 2.553; 2.508; 0.364;
17; 55; 23.946; 1.270; 3.469; 2.552; 2.509; 0.363;
17; 55; 23.996; 1.270; 3.469; 2.553; 2.508; 0.364;
17; 55; 24.046; 1.270; 3.469; 2.553; 2.509; 0.364;
17; 55; 24.096; 1.270; 3.469; 2.554; 2.509; 0.363;
17; 55; 24.146; 1.270; 3.469; 2.553; 2.509; 0.361;
17; 55; 24.196; 1.270; 3.469; 2.553; 2.508; 0.361;
17; 55; 24.246; 1.270; 3.469; 2.552; 2.508; 0.357;
17; 55; 24.296; 1.270; 3.469; 2.552; 2.508; 0.358;
17; 55; 24.346; 1.270; 3.470; 2.552; 2.509; 0.358;
17; 55; 24.396; 1.270; 3.470; 2.552; 2.509; 0.357;
17; 55; 24.446; 1.270; 3.470; 2.553; 2.508; 0.356;
17; 55; 24.496; 1.270; 3.469; 2.553; 2.509; 0.356;
17; 55; 24.546; 1.270; 3.470; 2.554; 2.508; 0.356;
17; 55; 24.596; 1.270; 3.469; 2.553; 2.509; 0.357;
17; 55; 24.646; 1.270; 3.469; 2.551; 2.509; 0.356;
17; 55; 24.696; 1.270; 3.470; 2.553; 2.508; 0.356;
17; 55; 24.746; 1.270; 3.470; 2.553; 2.509; 0.356;
17; 55; 24.796; 1.270; 3.471; 2.552; 2.509; 0.413;
17; 55; 24.846; 1.270; 3.471; 2.551; 2.509; 0.427;
17; 55; 24.896; 1.270; 3.471; 2.549; 2.509; 0.412;
17; 55; 24.946; 1.270; 3.471; 2.549; 2.510; 0.416;
17; 55; 24.996; 1.270; 3.472; 2.549; 2.509; 0.413;
17; 55; 25.046; 1.270; 3.472; 2.550; 2.510; 0.420;
17; 55; 25.096; 1.270; 3.471; 2.549; 2.509; 0.418;
17; 55; 25.146; 1.270; 3.472; 2.550; 2.509; 0.405;
17; 55; 25.309; 1.270; 3.472; 2.550; 2.510; 0.369;
17; 55; 25.359; 1.270; 3.473; 2.551; 2.510; 0.367;
17; 55; 25.409; 1.270; 3.474; 2.552; 2.510; 0.361;
17; 55; 25.459; 1.270; 3.473; 2.551; 2.510; 0.358;
17; 55; 25.509; 1.270; 3.473; 2.550; 2.510; 0.357;
17; 55; 25.559; 1.270; 3.472; 2.552; 2.510; 0.356;
17; 55; 25.609; 1.270; 3.472; 2.552; 2.511; 0.356;
17; 55; 25.659; 1.270; 3.472; 2.552; 2.510; 0.356;
17; 55; 25.709; 1.270; 3.473; 2.553; 2.510; 0.355;
17; 55; 25.759; 1.270; 3.473; 2.552; 2.511; 0.355;
17; 55; 25.809; 1.270; 3.472; 2.553; 2.509; 0.357;
17; 55; 25.859; 1.270; 3.472; 2.552; 2.510; 0.356;
17; 55; 25.909; 1.270; 3.471; 2.553; 2.511; 0.356;
17; 55; 25.959; 1.270; 3.472; 2.553; 2.510; 0.356;
17; 55; 26.009; 1.270; 3.472; 2.553; 2.511; 0.355;
17; 55; 26.059; 1.270; 3.470; 2.554; 2.509; 0.362;
17; 55; 26.109; 1.270; 3.469; 2.552; 2.510; 0.367;
17; 55; 26.159; 1.270; 3.469; 2.554; 2.509; 0.403;
17; 55; 26.209; 1.270; 3.469; 2.554; 2.510; 0.430;
17; 55; 26.259; 1.270; 3.470; 2.554; 2.510; 0.425;
17; 55; 26.309; 1.270; 3.470; 2.554; 2.510; 0.424;
17; 55; 26.359; 1.270; 3.470; 2.554; 2.510; 0.403;
17; 55; 26.409; 1.270; 3.470; 2.553; 2.510; 0.381;
17; 55; 26.459; 1.270; 3.470; 2.554; 2.510; 0.378;
17; 55; 26.509; 1.270; 3.470; 2.554; 2.509; 0.377;
17; 55; 26.559; 1.270; 3.470; 2.554; 2.510; 0.377;
17; 55; 26.609; 1.270; 3.469; 2.555; 2.509; 0.376;
17; 55; 26.659; 1.270; 3.470; 2.554; 2.509; 0.378;
17; 55; 26.709; 1.270; 3.471; 2.553; 2.509; 0.378;
17; 55; 26.759; 1.270; 3.471; 2.553; 2.510; 0.380;
17; 55; 26.928; 1.240; 3.472; 2.553; 2.510; 0.380;
17; 55; 26.978; 1.240; 3.473; 2.552; 2.509; 0.379;
17; 55; 27.028; 1.240; 3.472; 2.551; 2.510; 0.379;
17; 55; 27.078; 1.240; 3.472; 2.551; 2.509; 0.381;
17; 55; 27.128; 1.240; 3.471; 2.550; 2.509; 0.417;
17; 55; 27.178; 1.240; 3.470; 2.551; 2.509; 0.386;
17; 55; 27.228; 1.240; 3.470; 2.552; 2.509; 0.356;
17; 55; 27.278; 1.240; 3.469; 2.552; 2.509; 0.360;
17; 55; 27.328; 1.240; 3.469; 2.553; 2.508; 0.363;
17; 55; 27.378; 1.240; 3.468; 2.553; 2.508; 0.365;
17; 55; 27.428; 1.240; 3.469; 2.554; 2.508; 0.370;
17; 55; 27.478; 1.240; 3.468; 2.554; 2.507; 0.379;
17; 55; 27.528; 1.240; 3.467; 2.554; 2.508; 0.388;
17; 55; 27.578; 1.240; 3.467; 2.555; 2.508; 0.396;
17; 55; 27.628; 1.240; 3.467; 2.554; 2.508; 0.397;
17; 55; 27.678; 1.240; 3.467; 2.554; 2.508; 0.401;
17; 55; 27.728; 1.240; 3.467; 2.554; 2.507; 0.398;
17; 55; 27.778; 1.240; 3.468; 2.554; 2.508; 0.393;
17; 55; 27.828; 1.240; 3.468; 2.554; 2.507; 0.383;
17; 55; 27.878; 1.240; 3.468; 2.553; 2.507; 0.378;
17; 55; 27.928; 1.240; 3.468; 2.552; 2.506; 0.377;
17; 55; 27.978; 1.240; 3.468; 2.555; 2.507; 0.375;
17; 55; 28.028; 1.240; 3.468; 2.554; 2.507; 0.376;
17; 55; 28.078; 1.240; 3.468; 2.553; 2.507; 0.378;
17; 55; 28.128; 1.240; 3.468; 2.554; 2.508; 0.383;
17; 55; 28.178; 1.240; 3.467; 2.555; 2.507; 0.389;
17; 55; 28.228; 1.240; 3.467; 2.553; 2.507; 0.390;
17; 55; 28.278; 1.240; 3.467; 2.555; 2.508; 0.401;
17; 55; 28.328; 1.240; 3.467; 2.555; 2.508; 0.406;
17; 55; 28.378; 1.240; 3.467; 2.555; 2.508; 0.412;
17; 55; 28.547; 1.270; 3.469; 2.551; 2.509; 0.357;
